"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T960","2020-04-27 22:00:00","120.000","65.000","0.300","19.000","0.990","1007.000","","0.500","-99.000","-99.000","-99.000","21.900","","18.600",""
"C0X320","2020-04-27 22:00:00","30.000","59.000","0.600","22.000","0.890","1012.800","","0.000","-99.000","-99.000","-99.000","31.600","","19.300",""
"C0UA50","2020-04-27 22:00:00","808.000","128.000","1.200","15.700","1.000","929.800","","8.000","-99.000","-99.000","-99.000","20.200","","14.200",""
"C0U860","2020-04-27 22:00:00","5.000","56.000","2.500","19.900","0.890","1020.700","","2.000","-99.000","-99.000","-99.000","24.800","","19.400",""
"C0F0C0","2020-04-27 22:00:00","983.000","165.000","0.400","18.600","0.850","908.300","","0.000","-99.000","-99.000","-99.000","21.600","","16.700",""
"C0D480","2020-04-27 22:00:00","223.000","0.000","0.000","18.900","0.850","991.100","","0.000","-99.000","-99.000","-99.000","23.000","","17.800",""
"C0K291","2020-04-27 22:00:00","8.000","54.000","0.500","22.800","0.910","1016.400","","0.000","-99.000","-99.000","-99.000","26.500","","20.400",""
"C0X170","2020-04-27 22:00:00","50.000","105.000","0.800","25.400","0.730","1010.500","","0.000","-99.000","-99.000","-99.000","31.300","","20.900",""
"C0AH30","2020-04-27 22:00:00","755.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R130","2020-04-27 22:00:00","1040.000","91.000","0.400","17.900","0.990","901.100","","0.000","-99.000","-99.000","-99.000","26.700","","17.700",""
"C0M790","2020-04-27 22:00:00","15.000","0.000","0.000","23.100","0.830","1014.000","","0.000","-99.000","-99.000","-99.000","28.700","","20.000",""
"C0I520","2020-04-27 22:00:00","3860.000","-99.000","-99.000","1.100","0.910","643.000","","-99.000","-99.000","-99.000","-99.000","3.200","","0.500",""
"C0C590","2020-04-27 22:00:00","72.000","60.000","1.400","21.400","0.720","1008.900","","0.000","-99.000","-99.000","-99.000","24.500","","20.000",""
"C0G780","2020-04-27 22:00:00","27.000","90.000","0.500","23.400","0.840","1013.500","","0.000","-99.000","-99.000","-99.000","27.100","","20.500",""
"C0V660","2020-04-27 22:00:00","25.000","274.000","0.300","26.500","0.600","1014.100","","0.000","-99.000","-99.000","-99.000","29.600","","21.800",""
"C0F9R0","2020-04-27 22:00:00","20.000","0.000","0.000","22.900","1.000","1015.300","","0.000","-99.000","-99.000","-99.000","26.500","","20.100",""
"C0W130","2020-04-27 22:00:00","18.000","33.000","4.100","22.700","0.830","1014.100","","0.000","-99.000","-99.000","-99.000","24.800","","22.200",""
"C0C700","2020-04-27 22:00:00","151.000","92.000","3.700","21.100","0.710","1000.700","","0.000","8.800","101.000","","22.800","","20.200",""
"C0R740","2020-04-27 22:00:00","58.000","102.000","4.900","23.300","0.680","1011.300","","0.000","12.100","105.000","","27.600","","23.200",""
"C0R100","2020-04-27 22:00:00","1006.000","298.000","0.900","17.100","0.960","907.100","","0.000","-99.000","-99.000","-99.000","24.500","","16.200",""
"C0X120","2020-04-27 22:00:00","28.000","345.000","1.900","24.300","0.780","1014.800","","0.000","-99.000","-99.000","-99.000","29.100","","21.100",""
"C0R670","2020-04-27 22:00:00","26.000","81.000","5.800","23.800","0.660","1015.300","","0.000","11.600","69.000","","28.100","","23.800",""
"C0W110","2020-04-27 22:00:00","16.000","23.000","5.100","18.400","0.900","1019.200","","0.000","-99.000","-99.000","-99.000","21.700","","17.500",""
"CM0130","2020-04-27 22:00:00","11.000","350.000","1.900","24.600","0.760","1016.500","","0.000","-99.000","-99.000","-99.000","25.700","","22.400",""
"C0AC70","2020-04-27 22:00:00","71.000","80.000","2.400","21.200","0.720","1011.000","","1.000","-99.000","-99.000","-99.000","23.300","","20.300",""
"CM0100","2020-04-27 22:00:00","25.000","118.000","0.500","22.300","0.670","1014.200","","0.000","-99.000","-99.000","-99.000","26.300","","18.800",""
"C0X050","2020-04-27 22:00:00","25.000","311.000","0.900","23.800","0.850","1013.000","","0.000","-99.000","-99.000","-99.000","31.600","","19.500",""
"C0K580","2020-04-27 22:00:00","26.000","0.000","0.200","21.900","0.990","1015.200","","0.000","-99.000","-99.000","-99.000","28.900","","20.100",""
"C0T9B0","2020-04-27 22:00:00","558.000","266.000","2.100","16.900","0.990","958.200","","1.000","-99.000","-99.000","-99.000","20.900","","16.400",""
"C0E850","2020-04-27 22:00:00","104.000","0.000","0.000","20.200","0.930","1004.500","","0.000","-99.000","-99.000","-99.000","27.800","","18.100",""
"C0S990","2020-04-27 22:00:00","409.000","26.000","4.400","20.000","0.850","973.400","","0.500","-99.000","-99.000","-99.000","22.400","","19.600",""
"C0X240","2020-04-27 22:00:00","394.000","147.000","1.000","20.100","0.890","973.100","","0.000","-99.000","-99.000","-99.000","28.500","","18.100",""
"C0I090","2020-04-27 22:00:00","910.000","167.000","0.600","18.400","1.000","916.900","","0.000","-99.000","-99.000","-99.000","22.700","","17.300",""
"C0I490","2020-04-27 22:00:00","1601.000","265.000","2.800","14.300","0.990","845.900","","0.500","-99.000","-99.000","-99.000","18.500","","13.400",""
"C0Z050","2020-04-27 22:00:00","830.000","0.000","0.000","15.000","0.990","929.400","","3.000","-99.000","-99.000","-99.000","18.300","","14.900",""
"C0X150","2020-04-27 22:00:00","18.000","331.000","0.500","24.500","0.840","1016.200","","0.000","-99.000","-99.000","-99.000","29.900","","21.300",""
"C0R690","2020-04-27 22:00:00","248.000","25.000","1.900","20.900","0.910","989.200","","0.000","7.900","351.000","","26.100","","20.400",""
"C0U720","2020-04-27 22:00:00","1260.000","0.000","0.000","13.300","1.000","893.100","","1.500","-99.000","-99.000","-99.000","14.800","","12.400",""
"C0W140","2020-04-27 22:00:00","21.000","43.000","1.300","21.100","0.660","1017.300","","0.000","-99.000","-99.000","-99.000","27.200","","18.700",""
"C0G660","2020-04-27 22:00:00","27.000","0.000","0.200","-99.000","0.900","1015.800","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R810","2020-04-27 22:00:00","25.000","70.000","1.600","23.600","0.830","1014.700","","0.000","-99.000","-99.000","-99.000","27.500","","23.000",""
"C0E750","2020-04-27 22:00:00","62.000","358.000","0.500","22.300","0.800","1008.700","","0.000","-99.000","-99.000","-99.000","27.900","","19.200",""
"C0U520","2020-04-27 22:00:00","517.000","0.000","0.000","16.800","0.990","964.400","","5.500","-99.000","-99.000","-99.000","21.200","","14.500",""
"C0T9G0","2020-04-27 22:00:00","605.000","36.000","0.500","16.300","0.990","954.100","","1.500","-99.000","-99.000","-99.000","19.900","","15.700",""
"C0S700","2020-04-27 22:00:00","507.000","51.000","0.800","17.500","0.910","963.500","","0.000","-99.000","-99.000","-99.000","22.500","","16.900",""
"C0Z310","2020-04-27 22:00:00","59.000","325.000","0.600","20.400","0.960","1014.200","","2.000","-99.000","-99.000","-99.000","24.600","","19.100",""
"C0V610","2020-04-27 22:00:00","22.000","252.000","0.900","26.200","0.730","1014.300","","0.000","-99.000","-99.000","-99.000","28.500","","22.400",""
"C0E610","2020-04-27 22:00:00","850.000","0.000","0.000","19.200","0.780","923.600","","0.000","-99.000","-99.000","-99.000","24.700","","18.000",""
"C0R280","2020-04-27 22:00:00","242.000","63.000","3.200","20.400","0.980","990.900","","3.000","9.700","49.000","","24.600","","19.700",""
"C0V450","2020-04-27 22:00:00","51.000","0.000","0.000","24.500","0.670","1010.800","","0.000","-99.000","-99.000","-99.000","29.900","","22.200",""
"C0M720","2020-04-27 22:00:00","225.000","0.000","0.200","22.500","0.870","991.200","","0.000","-99.000","-99.000","-99.000","28.300","","19.100",""
"C0AD10","2020-04-27 22:00:00","27.000","110.000","6.100","23.300","0.520","1014.800","","0.000","14.900","95.000","","24.500","","20.800",""
"C0Z180","2020-04-27 22:00:00","34.000","297.000","1.100","20.200","0.870","1016.500","","1.000","-99.000","-99.000","-99.000","24.800","","19.400",""
"C0K420","2020-04-27 22:00:00","42.000","0.000","0.000","22.700","0.830","1011.900","","0.000","-99.000","-99.000","-99.000","27.600","","19.900",""
"C0D540","2020-04-27 22:00:00","227.000","119.000","0.300","19.700","0.860","992.100","","0.000","-99.000","-99.000","-99.000","25.000","","17.700",""
"C0E590","2020-04-27 22:00:00","40.000","0.000","0.200","19.600","1.000","1011.300","","0.000","-99.000","-99.000","-99.000","28.100","","17.300",""
"C0Z330","2020-04-27 22:00:00","488.000","0.000","0.100","16.800","0.990","966.800","","3.500","-99.000","-99.000","-99.000","19.800","","16.600",""
"C0R580","2020-04-27 22:00:00","10.000","113.000","0.900","25.800","0.800","1015.600","","0.000","-99.000","-99.000","-99.000","28.200","","23.300",""
"C0S810","2020-04-27 22:00:00","65.000","336.000","2.000","21.700","0.760","1014.700","","0.000","-99.000","-99.000","-99.000","25.900","","20.400",""
"C0V820","2020-04-27 22:00:00","441.000","131.000","0.300","21.500","0.920","969.500","","0.000","-99.000","-99.000","-99.000","30.300","","19.000",""
"C0K490","2020-04-27 22:00:00","91.000","134.000","0.300","22.300","0.840","1006.200","","0.000","-99.000","-99.000","-99.000","27.600","","19.000",""
"C0SA20","2020-04-27 22:00:00","857.000","349.000","2.400","15.100","1.000","923.400","","2.500","10.200","342.000","","18.500","","15.100",""
"CM0140","2020-04-27 22:00:00","26.000","11.000","1.100","23.200","0.610","1017.200","","1.000","-99.000","-99.000","-99.000","25.100","","20.900",""
"C0AC80","2020-04-27 22:00:00","40.000","74.000","3.400","22.100","0.670","1014.400","","1.000","-99.000","-99.000","-99.000","23.300","","19.100",""
"C0M810","2020-04-27 22:00:00","1354.000","0.000","0.200","15.700","0.990","870.100","","0.000","-99.000","-99.000","-99.000","21.100","","14.900",""
"C0I360","2020-04-27 22:00:00","300.000","80.000","1.000","21.900","0.850","982.100","","0.000","-99.000","-99.000","-99.000","26.000","","20.200",""
"C0C620","2020-04-27 22:00:00","19.000","105.000","3.200","-99.000","0.710","1014.400","","0.000","9.700","98.000","","-999.000","","-999.000",""
"C0M850","2020-04-27 22:00:00","695.000","0.000","0.000","19.800","0.970","938.700","","0.000","-99.000","-99.000","-99.000","28.900","","19.300",""
"C0UA20","2020-04-27 22:00:00","2619.000","203.000","2.600","7.300","1.000","-99.000","","0.000","-99.000","-99.000","-99.000","12.600","","7.300",""
"C0F9V0","2020-04-27 22:00:00","525.000","174.000","1.700","21.000","0.880","958.900","","-99.000","-99.000","-99.000","-99.000","25.600","","19.600",""
"C0T900","2020-04-27 22:00:00","160.000","0.000","0.000","18.700","0.930","1001.200","","1.500","-99.000","-99.000","-99.000","22.400","","18.100",""
"C0K440","2020-04-27 22:00:00","35.000","0.000","0.000","22.700","0.830","1013.000","","0.000","-99.000","-99.000","-99.000","26.600","","19.500",""
"C0K480","2020-04-27 22:00:00","56.000","0.000","0.000","22.900","0.970","1010.200","","0.000","-99.000","-99.000","-99.000","27.100","","19.700",""
"C0R540","2020-04-27 22:00:00","17.000","131.000","0.900","26.000","0.780","1014.600","","0.000","-99.000","-99.000","-99.000","28.500","","24.200",""
"C0Z160","2020-04-27 22:00:00","124.000","24.000","1.200","19.300","0.940","1009.800","","5.000","-99.000","-99.000","-99.000","22.500","","18.600",""
"C0AH50","2020-04-27 22:00:00","275.000","88.000","5.500","20.600","0.810","986.700","","0.000","11.500","92.000","","21.900","","19.200",""
"C0F850","2020-04-27 22:00:00","379.000","127.000","0.300","20.800","0.900","973.600","","0.000","-99.000","-99.000","-99.000","26.700","","19.000",""
"C0G800","2020-04-27 22:00:00","15.000","38.000","0.300","22.400","0.960","1014.900","","0.000","-99.000","-99.000","-99.000","25.900","","19.900",""
"C0U890","2020-04-27 22:00:00","116.000","283.000","2.000","19.700","0.990","1008.500","","2.000","-99.000","-99.000","-99.000","23.800","","17.300",""
"C0F860","2020-04-27 22:00:00","2215.000","229.000","0.800","11.000","1.000","785.000","","1.000","-99.000","-99.000","-99.000","13.600","","11.000",""
"CM0170","2020-04-27 22:00:00","106.000","86.000","0.600","21.100","0.990","1005.900","","0.000","-99.000","-99.000","-99.000","26.300","","19.400",""
"C0B020","2020-04-27 22:00:00","86.000","95.000","5.700","21.100","0.710","1008.500","","-99.000","-99.000","-99.000","-99.000","21.700","","19.800",""
"C0I390","2020-04-27 22:00:00","1184.000","0.000","0.200","17.300","0.990","890.200","","1.500","-99.000","-99.000","-99.000","20.700","","16.200",""
"C0T9D0","2020-04-27 22:00:00","7.000","245.000","0.700","19.000","0.970","1020.300","","3.000","-99.000","-99.000","-99.000","26.300","","18.800",""
"C0C460","2020-04-27 22:00:00","482.000","139.000","0.300","20.600","0.640","964.200","","0.000","-99.000","-99.000","-99.000","22.000","","17.900",""
"C0AI40","2020-04-27 22:00:00","37.000","75.000","2.900","23.400","0.530","1015.200","","0.000","9.300","70.000","","24.600","","22.200",""
"C0O930","2020-04-27 22:00:00","69.000","0.000","0.100","23.000","0.900","1008.600","","0.000","-99.000","-99.000","-99.000","33.900","","20.000",""
"C0T870","2020-04-27 22:00:00","135.000","0.000","0.000","18.400","0.990","1005.100","","3.500","-99.000","-99.000","-99.000","23.100","","18.000",""
"C0A920","2020-04-27 22:00:00","196.000","124.000","3.200","20.100","0.680","996.400","","-99.000","9.300","141.000","","22.000","","19.800",""
"C0A940","2020-04-27 22:00:00","49.000","180.000","2.300","21.100","0.720","1014.900","","0.500","-99.000","-99.000","-99.000","22.400","","18.800",""
"C0S740","2020-04-27 22:00:00","289.000","18.000","1.400","18.300","0.960","988.400","","0.000","-99.000","-99.000","-99.000","22.800","","18.000",""
"C0U980","2020-04-27 22:00:00","573.000","114.000","1.500","15.100","0.970","956.600","","5.000","-99.000","-99.000","-99.000","20.200","","15.100",""
"C0AH70","2020-04-27 22:00:00","34.000","82.000","2.800","22.000","0.620","1015.700","","1.000","-99.000","-99.000","-99.000","23.800","","20.700",""
"C0M760","2020-04-27 22:00:00","40.000","343.000","0.400","23.600","0.790","1012.400","","0.000","-99.000","-99.000","-99.000","28.400","","20.100",""
"C0O950","2020-04-27 22:00:00","4.000","339.000","0.800","24.300","1.000","1015.500","","0.000","-99.000","-99.000","-99.000","28.900","","21.400",""
"C0F9A0","2020-04-27 22:00:00","425.000","0.000","0.000","21.500","0.820","969.000","","0.000","-99.000","-99.000","-99.000","25.300","","19.900",""
"C0A9F0","2020-04-27 22:00:00","35.000","90.000","1.500","22.200","0.650","1015.800","","1.000","-99.000","-99.000","-99.000","23.500","","20.800",""
"C0I460","2020-04-27 22:00:00","110.000","189.000","1.600","23.100","0.810","1004.500","","0.000","-99.000","-99.000","-99.000","26.900","","21.000",""
"C0E420","2020-04-27 22:00:00","19.000","0.000","0.000","20.900","0.760","1013.000","","0.000","-99.000","-99.000","-99.000","27.600","","18.600",""
"C0R190","2020-04-27 22:00:00","32.000","0.000","0.000","25.400","0.850","1012.600","","0.000","-99.000","-99.000","-99.000","30.200","","22.400",""
"C0I010","2020-04-27 22:00:00","1562.000","294.000","2.100","14.700","0.960","852.400","","3.000","-99.000","-99.000","-99.000","18.600","","14.300",""
"C0F930","2020-04-27 22:00:00","100.000","38.000","0.300","21.800","0.950","1004.800","","0.000","-99.000","-99.000","-99.000","27.500","","19.000",""
"C0X180","2020-04-27 22:00:00","62.000","0.000","0.000","24.000","0.830","1008.500","","0.000","-99.000","-99.000","-99.000","30.800","","20.200",""
"C0ACA0","2020-04-27 22:00:00","25.000","51.000","2.800","22.000","0.670","1014.900","","0.500","-99.000","-99.000","-99.000","23.500","","20.900",""
"C0X260","2020-04-27 22:00:00","39.000","335.000","1.100","23.000","0.860","1012.900","","0.000","-99.000","-99.000","-99.000","29.800","","19.600",""
"C0K500","2020-04-27 22:00:00","12.000","0.000","0.000","22.600","0.920","1014.400","","0.000","-99.000","-99.000","-99.000","27.700","","19.800",""
"CM0010","2020-04-27 22:00:00","68.000","-99.000","-99.000","21.600","0.610","1012.000","","1.500","-99.000","-99.000","-99.000","22.800","","19.200",""
"C0O990","2020-04-27 22:00:00","18.000","0.000","0.000","23.800","0.920","1014.400","","0.000","-99.000","-99.000","-99.000","32.000","","21.200",""
"C0E430","2020-04-27 22:00:00","258.000","169.000","1.100","20.100","0.880","991.200","","0.000","-99.000","-99.000","-99.000","26.700","","17.800",""
"C0D390","2020-04-27 22:00:00","146.000","0.000","0.000","19.800","0.850","999.000","","0.000","-99.000","-99.000","-99.000","23.600","","18.600",""
"C0T9F0","2020-04-27 22:00:00","251.000","270.000","0.600","17.800","0.990","992.000","","4.000","-99.000","-99.000","-99.000","23.000","","17.800",""
"C0R350","2020-04-27 22:00:00","35.000","49.000","5.500","23.500","0.830","1013.600","","0.000","12.200","63.000","","28.200","","23.300",""
"C0K550","2020-04-27 22:00:00","15.000","0.000","0.000","22.100","0.900","1015.600","","0.000","-99.000","-99.000","-99.000","28.900","","19.800",""
"C0C670","2020-04-27 22:00:00","250.000","4.000","1.200","19.800","0.750","989.300","","0.500","-99.000","-99.000","-99.000","21.800","","17.900",""
"C0A980","2020-04-27 22:00:00","11.000","99.000","3.300","22.800","0.550","1018.600","","0.000","-99.000","-99.000","-99.000","24.300","","20.900",""
